,preCloseIndex,openIndex,lowestIndex,highestIndex,turnoverVol,closeIndex,label,,,,,
516,1150.22998,1147.94995,1129.25,1147.94995,4810560000,1138.04004,1092.17004,1091.93994,1083.10999,1099.51001,5319120000,1097.5
517,1138.04004,1138.68005,1114.83997,1141.57996,6874290000,1116.47998,1097.5,1096.93005,1078.45996,1100.21997,5452400000,1084.53003
518,1116.47998,1115.48999,1090.18005,1115.48999,6208650000,1091.76001,1084.53003,1087.60999,1071.58997,1096.44995,5412850000,1073.87
519,1091.76001,1092.40002,1092.40002,1102.96997,4481390000,1096.78003,1073.87,1073.89001,1073.89001,1089.38,4077610000,1089.18994
520,1096.78003,1095.80005,1089.85999,1103.68994,4731910000,1092.17004,1089.18994,1090.05005,1087.95996,1104.72998,4749540000,1103.31995
521,1092.17004,1091.93994,1083.10999,1099.51001,5319120000,1097.5,1103.31995,1100.67004,1093.96997,1102.71997,4285450000,1097.28003
522,1097.5,1096.93005,1078.45996,1100.21997,5452400000,1084.53003,1097.28003,1097.25,1062.78003,1097.25,5859690000,1063.10999
523,1084.53003,1087.60999,1071.58997,1096.44995,5412850000,1073.87,1063.10999,1064.12,1044.5,1067.13,6438900000,1066.18994
524,1073.87,1073.89001,1073.89001,1089.38,4077610000,1089.18994,1066.18994,1065.51001,1056.51001,1071.19995,4089820000,1056.73999
525,1089.18994,1090.05005,1087.95996,1104.72998,4749540000,1103.31995,1056.73999,1060.06006,1060.06006,1079.28003,5114260000,1070.52002
526,1103.31995,1100.67004,1093.96997,1102.71997,4285450000,1097.28003,1070.52002,1069.68005,1059.33997,1073.67004,4251450000,1068.13
527,1097.28003,1097.25,1062.78003,1097.25,5859690000,1063.10999,1068.13,1067.09998,1060.58997,1080.04004,4400870000,1078.46997
528,1063.10999,1064.12,1044.5,1067.13,6438900000,1066.18994,1078.46997,1075.94995,1062.96997,1077.81006,4160680000,1075.51001
529,1066.18994,1065.51001,1056.51001,1071.19995,4089820000,1056.73999,1075.51001,1079.13,1079.13,1095.67004,4080770000,1094.87
530,1056.73999,1060.06006,1060.06006,1079.28003,5114260000,1070.52002,1094.87,1096.14001,1094.71997,1101.03003,4259230000,1099.51001
531,1070.52002,1069.68005,1059.33997,1073.67004,4251450000,1068.13,1099.51001,1099.03003,1097.47998,1108.23999,3878620000,1106.75
532,1068.13,1067.09998,1060.58997,1080.04004,4400870000,1078.46997,1106.75,1105.48999,1100.80005,1112.42004,3944280000,1109.17004
533,1078.46997,1075.94995,1062.96997,1077.81006,4160680000,1075.51001,1109.17004,1110,1105.38,1112.29004,3814440000,1108.01001
534,1075.51001,1079.13,1079.13,1095.67004,4080770000,1094.87,1108.01001,1107.48999,1092.18005,1108.57996,4521050000,1094.59998
535,1094.87,1096.14001,1094.71997,1101.03003,4259230000,1099.51001,1094.59998,1095.89001,1095.5,1106.42004,4168360000,1105.23999
536,1099.51001,1099.03003,1097.47998,1108.23999,3878620000,1106.75,1105.23999,1101.23999,1086.02002,1103.5,4521130000,1102.93994
537,1106.75,1105.48999,1100.80005,1112.42004,3944280000,1109.17004,1102.93994,1103.09998,1097.56006,1107.23999,3945190000,1104.48999
538,1109.17004,1110,1105.38,1112.29004,3814440000,1108.01001,1104.48999,1105.35999,1105.35999,1116.10999,3847640000,1115.70996
539,1108.01001,1107.48999,1092.18005,1108.57996,4521050000,1094.59998,1115.70996,1117.01001,1116.51001,1123.45996,4134680000,1118.31006
540,1094.59998,1095.89001,1095.5,1106.42004,4168360000,1105.23999,1118.31006,1119.35999,1116.57996,1125.64001,3951320000,1118.79004
541,1105.23999,1101.23999,1086.02002,1103.5,4521130000,1102.93994,1118.79004,1119.12,1116.66003,1123.72998,3945010000,1122.96997
542,1102.93994,1103.09998,1097.56006,1107.23999,3945190000,1104.48999,1122.96997,1125.12,1125.12,1139.38,4133000000,1138.69995
543,1104.48999,1105.35999,1105.35999,1116.10999,3847640000,1115.70996,1138.69995,1138.40002,1136.77002,1141.05005,3774680000,1138.5
544,1115.70996,1117.01001,1116.51001,1123.45996,4134680000,1118.31006,1138.5,1137.56006,1134.90002,1145.37,5185570000,1140.44995
545,1118.31006,1119.35999,1116.57996,1125.64001,3951320000,1118.79004,1140.44995,1140.21997,1140.08997,1148.26001,5469120000,1145.60999
546,1118.79004,1119.12,1116.66003,1123.72998,3945010000,1122.96997,1145.60999,1143.95996,1138.98999,1150.23999,4669060000,1150.23999
547,1122.96997,1125.12,1125.12,1139.38,4133000000,1138.69995,1150.23999,1151.70996,1146.96997,1153.41003,4928160000,1149.98999
548,1138.69995,1138.40002,1136.77002,1141.05005,3774680000,1138.5,1149.98999,1148.53003,1141.44995,1150.97998,4164110000,1150.51001
549,1138.5,1137.56006,1134.90002,1145.37,5185570000,1140.44995,1150.51001,1150.82996,1150.34998,1160.28003,4369770000,1159.45996
550,1140.44995,1140.21997,1140.08997,1148.26001,5469120000,1145.60999,1159.45996,1159.93994,1159.93994,1169.83997,4963200000,1166.20996
551,1145.60999,1143.95996,1138.98999,1150.23999,4669060000,1150.23999,1166.20996,1166.13,1161.16003,1167.77002,4234510000,1165.82996
552,1150.23999,1151.70996,1146.96997,1153.41003,4928160000,1149.98999,1165.82996,1166.68005,1155.32996,1169.19995,5212410000,1159.90002
553,1149.98999,1148.53003,1141.44995,1150.97998,4164110000,1150.51001,1159.90002,1157.25,1152.88,1167.81995,4261680000,1165.81006
554,1150.51001,1150.82996,1150.34998,1160.28003,4369770000,1159.45996,1165.81006,1166.46997,1163.82996,1174.71997,4411640000,1174.17004
555,1159.45996,1159.93994,1159.93994,1169.83997,4963200000,1166.20996,1174.17004,1172.69995,1166.01001,1173.04004,4705750000,1167.71997
556,1166.20996,1166.13,1161.16003,1167.77002,4234510000,1165.82996,1167.71997,1170.03003,1165.08997,1180.68994,5668900000,1165.72998
557,1165.82996,1166.68005,1155.32996,1169.19995,5212410000,1159.90002,1165.72998,1167.57996,1161.47998,1173.93005,4708420000,1166.58997
558,1159.90002,1157.25,1152.88,1167.81995,4261680000,1165.81006,1166.58997,1167.70996,1167.70996,1174.84998,4375580000,1173.21997
559,1165.81006,1166.46997,1163.82996,1174.71997,4411640000,1174.17004,1173.21997,1173.75,1168.92004,1177.82996,4085000000,1173.27002
560,1174.17004,1172.69995,1166.01001,1173.04004,4705750000,1167.71997,1173.27002,1171.75,1165.77002,1174.56006,4484340000,1169.43005
561,1167.71997,1170.03003,1165.08997,1180.68994,5668900000,1165.72998,1169.43005,1171.22998,1170.68994,1181.43005,4006870000,1178.09998
562,1165.72998,1167.57996,1161.47998,1173.93005,4708420000,1166.58997,1178.09998,1178.70996,1178.70996,1187.72998,3881620000,1187.43994
563,1166.58997,1167.70996,1167.70996,1174.84998,4375580000,1173.21997,1187.43994,1186.01001,1182.77002,1191.80005,4086180000,1189.43994
564,1173.21997,1173.75,1168.92004,1177.82996,4085000000,1173.27002,1189.43994,1188.22998,1177.25,1189.59998,5101430000,1182.44995
565,1173.27002,1171.75,1165.77002,1174.56006,4484340000,1169.43005,1182.44995,1181.75,1175.12,1188.55005,4726970000,1186.43994
566,1169.43005,1171.22998,1170.68994,1181.43005,4006870000,1178.09998,1186.43994,1187.46997,1187.15002,1194.66003,4511570000,1194.37
567,1178.09998,1178.70996,1178.70996,1187.72998,3881620000,1187.43994,1194.37,1194.93994,1194.70996,1199.19995,4607090000,1196.47998
568,1187.43994,1186.01001,1182.77002,1191.80005,4086180000,1189.43994,1196.47998,1195.93994,1188.81995,1199.04004,5403580000,1197.30005
569,1189.43994,1188.22998,1177.25,1189.59998,5101430000,1182.44995,1197.30005,1198.68994,1198.68994,1210.65002,5760040000,1210.65002
570,1182.44995,1181.75,1175.12,1188.55005,4726970000,1186.43994,1210.65002,1210.77002,1208.5,1213.92004,5995330000,1211.67004
571,1186.43994,1187.46997,1187.15002,1194.66003,4511570000,1194.37,1211.67004,1210.17004,1186.77002,1210.17004,8108470000,1192.13
572,1194.37,1194.93994,1194.70996,1199.19995,4607090000,1196.47998,1192.13,1192.06006,1183.68005,1197.87,6597740000,1197.52002
573,1196.47998,1195.93994,1188.81995,1199.04004,5403580000,1197.30005,1197.52002,1199.04004,1199.04004,1208.57996,5316590000,1207.17004
574,1197.30005,1198.68994,1198.68994,1210.65002,5760040000,1210.65002,1207.17004,1207.16003,1198.84998,1210.98999,5724310000,1205.93994
575,1210.65002,1210.77002,1208.5,1213.92004,5995330000,1211.67004,1205.93994,1202.52002,1190.18994,1210.27002,6035780000,1208.67004
576,1211.67004,1210.17004,1186.77002,1210.17004,8108470000,1192.13,1208.67004,1207.87,1205.09998,1217.28003,5326060000,1217.28003
577,1192.13,1192.06006,1183.68005,1197.87,6597740000,1197.52002,1217.28003,1217.06995,1211.06995,1219.80005,5647760000,1212.05005
578,1197.52002,1199.04004,1199.04004,1208.57996,5316590000,1207.17004,1212.05005,1209.92004,1181.62,1211.38,7454540000,1183.70996
579,1207.17004,1207.16003,1198.84998,1210.98999,5724310000,1205.93994,1183.70996,1184.58997,1181.81006,1195.05005,6342310000,1191.35999
580,1205.93994,1202.52002,1190.18994,1210.27002,6035780000,1208.67004,1191.35999,1193.30005,1193.30005,1209.35999,6059410000,1206.78003
581,1208.67004,1207.87,1205.09998,1217.28003,5326060000,1217.28003,1206.78003,1206.77002,1186.31995,1207.98999,6048260000,1186.68994
582,1217.28003,1217.06995,1211.06995,1219.80005,5647760000,1212.05005,1186.68994,1188.57996,1188.57996,1205.13,4938050000,1202.26001
583,1212.05005,1209.92004,1181.62,1211.38,7454540000,1183.70996,1202.26001,1197.5,1168.12,1197.5,6594720000,1173.59998
584,1183.70996,1184.58997,1181.81006,1195.05005,6342310000,1191.35999,1173.59998,1169.23999,1158.15002,1175.94995,6795940000,1165.87
585,1191.35999,1193.30005,1193.30005,1209.35999,6059410000,1206.78003,1165.87,1164.38,1065.79004,1167.57996,10617810000,1128.15002
586,1206.78003,1206.77002,1186.31995,1207.98999,6048260000,1186.68994,1128.15002,1127.04004,1094.15002,1135.13,9472910000,1110.88
587,1186.68994,1188.57996,1188.57996,1205.13,4938050000,1202.26001,1110.88,1122.27002,1122.27002,1163.84998,6893700000,1159.72998
588,1202.26001,1197.5,1168.12,1197.5,6594720000,1173.59998,1159.72998,1156.39001,1147.70996,1170.47998,5842550000,1155.79004
589,1173.59998,1169.23999,1158.15002,1175.94995,6795940000,1165.87,1155.79004,1155.43005,1155.43005,1172.87,5225460000,1171.67004
590,1165.87,1164.38,1065.79004,1167.57996,10617810000,1128.15002,1171.67004,1170.04004,1156.14001,1173.56995,4870640000,1157.43994
591,1128.15002,1127.04004,1094.15002,1135.13,9472910000,1110.88,1157.43994,1157.18994,1126.14001,1157.18994,6126400000,1135.68005
592,1110.88,1122.27002,1122.27002,1163.84998,6893700000,1159.72998,1135.68005,1136.52002,1114.95996,1141.88,5922920000,1136.93994
593,1159.72998,1156.39001,1147.70996,1170.47998,5842550000,1155.79004,1136.93994,1138.78003,1117.19995,1148.66003,6170840000,1120.80005
594,1155.79004,1155.43005,1155.43005,1172.87,5225460000,1171.67004,1120.80005,1119.56995,1100.66003,1124.27002,6765800000,1115.05005
595,1171.67004,1170.04004,1156.14001,1173.56995,4870640000,1157.43994,1115.05005,1107.33997,1071.57996,1107.33997,8328570000,1071.58997
596,1157.43994,1157.18994,1126.14001,1157.18994,6126400000,1135.68005,1071.58997,1067.26001,1055.90002,1090.16003,5452130000,1087.68994
597,1135.68005,1136.52002,1114.95996,1141.88,5922920000,1136.93994,1087.68994,1084.78003,1072.69995,1089.94995,5224040000,1073.65002
598,1136.93994,1138.78003,1117.19995,1148.66003,6170840000,1120.80005,1073.65002,1067.42004,1040.78003,1074.75,7329580000,1074.03003
599,1120.80005,1119.56995,1100.66003,1124.27002,6765800000,1115.05005,1074.03003,1075.51001,1065.58997,1090.75,4521050000,1067.94995
600,1115.05005,1107.33997,1071.57996,1107.33997,8328570000,1071.58997,1067.94995,1074.27002,1074.27002,1103.52002,5698460000,1103.06006
601,1071.58997,1067.26001,1055.90002,1090.16003,5452130000,1087.68994,1103.06006,1102.58997,1084.78003,1102.58997,4871210000,1089.41003
602,1087.68994,1084.78003,1072.69995,1089.94995,5224040000,1073.65002,1089.41003,1087.30005,1069.89001,1094.77002,5271480000,1070.70996
603,1073.65002,1067.42004,1040.78003,1074.75,7329580000,1074.03003,1070.70996,1073.01001,1072.03003,1098.56006,5026360000,1098.38
604,1074.03003,1075.51001,1065.58997,1090.75,4521050000,1067.94995,1098.38,1098.81995,1091.81006,1105.67004,4995970000,1102.82996
605,1067.94995,1074.27002,1074.27002,1103.52002,5698460000,1103.06006,1102.82996,1098.43005,1060.5,1098.43005,6180580000,1064.88
606,1103.06006,1102.58997,1084.78003,1102.58997,4871210000,1089.41003,1064.88,1065.83997,1049.85999,1071.35999,5467560000,1050.46997
607,1089.41003,1087.30005,1069.89001,1094.77002,5271480000,1070.70996,1050.46997,1050.81006,1042.17004,1063.15002,6192750000,1062
608,1070.70996,1073.01001,1072.03003,1098.56006,5026360000,1098.38,1062,1062.75,1052.25,1077.73999,5983200000,1055.68994
609,1098.38,1098.81995,1091.81006,1105.67004,4995970000,1102.82996,1055.68994,1058.77002,1058.77002,1087.84998,5144780000,1086.83997
610,1102.82996,1098.43005,1060.5,1098.43005,6180580000,1064.88,1086.83997,1082.65002,1077.12,1092.25,4059280000,1091.59998
611,1064.88,1065.83997,1049.85999,1071.35999,5467560000,1050.46997,1091.59998,1095,1089.03003,1105.91003,4425830000,1089.63
612,1050.46997,1050.81006,1042.17004,1063.15002,6192750000,1062,1089.63,1091.20996,1091.20996,1115.58997,4644490000,1115.22998
613,1062,1062.75,1052.25,1077.73999,5983200000,1055.68994,1115.22998,1114.02002,1107.13,1118.73999,5002600000,1114.60999
614,1055.68994,1058.77002,1058.77002,1087.84998,5144780000,1086.83997,1114.60999,1115.97998,1105.87,1117.71997,4557760000,1116.04004
615,1086.83997,1082.65002,1077.12,1092.25,4059280000,1091.59998,1116.04004,1116.16003,1113.93005,1121.01001,4555360000,1117.51001
616,1091.59998,1095,1089.03003,1105.91003,4425830000,1089.63,1117.51001,1122.79004,1108.23999,1131.22998,4514360000,1113.19995
617,1089.63,1091.20996,1091.20996,1115.58997,4644490000,1115.22998,1113.19995,1113.90002,1094.18005,1118.5,4514380000,1095.31006
618,1115.22998,1114.02002,1107.13,1118.73999,5002600000,1114.60999,1095.31006,1095.56995,1085.31006,1099.64001,4526150000,1092.04004
619,1114.60999,1115.97998,1105.87,1117.71997,4557760000,1116.04004,1092.04004,1090.93005,1071.59998,1090.93005,4814830000,1073.68994
620,1116.04004,1116.16003,1113.93005,1121.01001,4555360000,1117.51001,1073.68994,1075.09998,1067.89001,1083.56006,5128840000,1076.76001
621,1117.51001,1122.79004,1108.23999,1131.22998,4514360000,1113.19995,1076.76001,1077.5,1071.44995,1082.59998,3896410000,1074.56995
622,1113.19995,1113.90002,1094.18005,1118.5,4514380000,1095.31006,1074.56995,1071.09998,1035.18005,1071.09998,6136700000,1041.23999
623,1095.31006,1095.56995,1085.31006,1099.64001,4526150000,1092.04004,1041.23999,1040.56006,1028.32996,1048.07996,5067080000,1030.70996
624,1092.04004,1090.93005,1071.59998,1090.93005,4814830000,1073.68994,1030.70996,1031.09998,1010.90997,1033.57996,6435770000,1027.37
625,1073.68994,1075.09998,1067.89001,1083.56006,5128840000,1076.76001,1027.37,1027.65002,1015.92999,1032.94995,3968500000,1022.58002
626,1076.76001,1077.5,1071.44995,1082.59998,3896410000,1074.56995,1022.58002,1028.08997,1018.34998,1042.5,4691240000,1028.06006
627,1074.56995,1071.09998,1035.18005,1071.09998,6136700000,1041.23999,1028.06006,1028.54004,1028.54004,1060.89001,4931220000,1060.27002
628,1041.23999,1040.56006,1028.32996,1048.07996,5067080000,1030.70996,1060.27002,1062.92004,1058.23999,1071.25,4548460000,1070.25
629,1030.70996,1031.09998,1010.90997,1033.57996,6435770000,1027.37,1070.25,1070.5,1068.09998,1078.16003,3506570000,1077.95996
630,1027.37,1027.65002,1015.92999,1032.94995,3968500000,1022.58002,1077.95996,1077.22998,1070.44995,1080.78003,3426990000,1078.75
631,1022.58002,1028.08997,1018.34998,1042.5,4691240000,1028.06006,1078.75,1080.65002,1080.65002,1099.45996,4640460000,1095.33997
632,1028.06006,1028.54004,1028.54004,1060.89001,4931220000,1060.27002,1095.33997,1095.60999,1087.68005,1099.07996,4521050000,1095.17004
633,1060.27002,1062.92004,1058.23999,1071.25,4548460000,1070.25,1095.17004,1094.45996,1080.53003,1098.66003,4552470000,1096.47998
634,1070.25,1070.5,1068.09998,1078.16003,3506570000,1077.95996,1096.47998,1093.84998,1063.31995,1093.84998,5297350000,1064.88
635,1077.95996,1077.22998,1070.44995,1080.78003,3426990000,1078.75,1064.88,1066.84998,1061.10999,1074.69995,4089500000,1071.25
636,1078.75,1080.65002,1080.65002,1099.45996,4640460000,1095.33997,1071.25,1064.53003,1056.88,1083.93994,4713280000,1083.47998
637,1095.33997,1095.60999,1087.68005,1099.07996,4521050000,1095.17004,1083.47998,1086.67004,1065.25,1088.95996,4747180000,1069.58997
638,1095.17004,1094.45996,1080.53003,1098.66003,4552470000,1096.47998,1069.58997,1072.14001,1072.14001,1097.5,4826900000,1093.67004
639,1096.47998,1093.84998,1063.31995,1093.84998,5297350000,1064.88,1093.67004,1092.17004,1087.88,1103.72998,4524570000,1102.66003
640,1064.88,1066.84998,1061.10999,1074.69995,4089500000,1071.25,1102.66003,1102.89001,1101.30005,1115.01001,4009650000,1115.01001
641,1071.25,1064.53003,1056.88,1083.93994,4713280000,1083.47998,1115.01001,1117.35999,1109.78003,1120.94995,4725690000,1113.83997
642,1083.47998,1086.67004,1065.25,1088.95996,4747180000,1069.58997,1113.83997,1112.83997,1103.10999,1114.66003,4002390000,1106.13
643,1069.58997,1072.14001,1072.14001,1097.5,4826900000,1093.67004,1106.13,1108.06995,1092.81995,1115.90002,4612420000,1101.53003
644,1093.67004,1092.17004,1087.88,1103.72998,4524570000,1102.66003,1101.53003,1098.43994,1088.01001,1106.43994,4006450000,1101.59998
645,1102.66003,1102.89001,1101.30005,1115.01001,4009650000,1115.01001,1101.59998,1107.53003,1107.53003,1127.30005,4144180000,1125.85999
646,1115.01001,1117.35999,1109.78003,1120.94995,4725690000,1113.83997,1125.85999,1125.33997,1116.76001,1125.43994,4071820000,1120.45996
647,1113.83997,1112.83997,1103.10999,1114.66003,4002390000,1106.13,1120.45996,1121.06006,1119.45996,1128.75,4057850000,1127.23999
648,1106.13,1108.06995,1092.81995,1115.90002,4612420000,1101.53003,1127.23999,1125.78003,1118.81006,1126.56006,3685560000,1125.81006
649,1101.53003,1098.43994,1088.01001,1106.43994,4006450000,1101.59998,1125.81006,1122.06995,1107.17004,1123.06006,3857890000,1121.64001
650,1101.59998,1107.53003,1107.53003,1127.30005,4144180000,1125.85999,1121.64001,1122.80005,1120.91003,1129.23999,3979360000,1127.79004
651,1125.85999,1125.33997,1116.76001,1125.43994,4071820000,1120.45996,1127.79004,1122.92004,1111.57996,1127.16003,3979360000,1121.06006
652,1120.45996,1121.06006,1119.45996,1128.75,4057850000,1127.23999,1121.06006,1116.89001,1088.55005,1116.89001,4511860000,1089.46997
653,1127.23999,1125.78003,1118.81006,1126.56006,3685560000,1125.81006,1089.46997,1081.47998,1076.68994,1086.71997,4521050000,1083.60999
654,1125.81006,1122.06995,1107.17004,1123.06006,3857890000,1121.64001,1083.60999,1082.21997,1079,1086.25,3328890000,1079.25
655,1121.64001,1122.80005,1120.91003,1129.23999,3979360000,1127.79004,1079.25,1077.48999,1069.48999,1082.62,3142450000,1079.38
656,1127.79004,1122.92004,1111.57996,1127.16003,3979360000,1121.06006,1079.38,1081.16003,1081.16003,1100.14001,3968210000,1092.54004
657,1121.06006,1116.89001,1088.55005,1116.89001,4511860000,1089.46997,1092.54004,1092.07996,1085.76001,1099.77002,3724260000,1094.16003
658,1089.46997,1081.47998,1076.68994,1086.71997,4521050000,1083.60999,1094.16003,1092.43994,1070.66003,1092.43994,4290540000,1075.63
659,1083.60999,1082.21997,1079,1086.25,3328890000,1079.25,1075.63,1075.63,1063.91003,1075.63,3761570000,1071.68994
660,1079.25,1077.48999,1069.48999,1082.62,3142450000,1079.38,1071.68994,1073.35999,1067.07996,1081.57996,3210950000,1067.35999
661,1079.38,1081.16003,1081.16003,1100.14001,3968210000,1092.54004,1067.35999,1063.19995,1046.68005,1063.19995,4436330000,1051.87
662,1092.54004,1092.07996,1085.76001,1099.77002,3724260000,1094.16003,1051.87,1048.97998,1039.82996,1059.38,4360190000,1055.32996
663,1094.16003,1092.43994,1070.66003,1092.43994,4290540000,1075.63,1055.32996,1056.28003,1045.40002,1061.44995,3646710000,1047.21997
664,1075.63,1075.63,1063.91003,1075.63,3761570000,1071.68994,1047.21997,1049.27002,1039.69995,1065.20996,4102460000,1064.58997
665,1071.68994,1073.35999,1067.07996,1081.57996,3210950000,1067.35999,1064.58997,1062.90002,1048.79004,1064.40002,2917990000,1048.92004
666,1067.35999,1063.19995,1046.68005,1063.19995,4436330000,1051.87,1048.92004,1046.88,1040.88,1055.14001,4038770000,1049.32996
667,1051.87,1048.97998,1039.82996,1059.38,4360190000,1055.32996,1049.32996,1049.71997,1049.71997,1081.30005,4396880000,1080.29004
668,1055.32996,1056.28003,1045.40002,1061.44995,3646710000,1047.21997,1080.29004,1080.66003,1080.39001,1090.09998,3704210000,1090.09998
669,1047.21997,1049.27002,1039.69995,1065.20996,4102460000,1064.58997,1090.09998,1093.60999,1093.60999,1105.09998,3534500000,1104.51001
670,1064.58997,1062.90002,1048.79004,1064.40002,2917990000,1048.92004,1104.51001,1102.59998,1091.15002,1102.59998,3107380000,1091.83997
671,1048.92004,1046.88,1040.88,1055.14001,4038770000,1049.32996,1091.83997,1092.35999,1092.35999,1103.26001,3224640000,1098.87
672,1049.32996,1049.71997,1049.71997,1081.30005,4396880000,1080.29004,1098.87,1101.15002,1101.15002,1110.27002,3387770000,1104.18005
673,1080.29004,1080.66003,1080.39001,1090.09998,3704210000,1090.09998,1104.18005,1104.56995,1103.92004,1110.88,3061160000,1109.55005
674,1090.09998,1093.60999,1093.60999,1105.09998,3534500000,1104.51001,1109.55005,1113.38,1113.38,1123.87,4521050000,1121.90002
675,1104.51001,1102.59998,1091.15002,1102.59998,3107380000,1091.83997,1121.90002,1121.16003,1115.57996,1127.35999,4521050000,1121.09998
676,1091.83997,1092.35999,1092.35999,1103.26001,3224640000,1098.87,1121.09998,1119.43005,1114.63,1126.45996,3369840000,1125.06995
677,1098.87,1101.15002,1101.15002,1110.27002,3387770000,1104.18005,1125.06995,1123.89001,1118.88,1125.43994,3364080000,1124.66003
678,1104.18005,1104.56995,1103.92004,1110.88,3061160000,1109.55005,1124.66003,1126.39001,1122.43005,1131.46997,4086140000,1125.58997
679,1109.55005,1113.38,1113.38,1123.87,4521050000,1121.90002,1125.58997,1126.56995,1126.56995,1144.85999,3364080000,1142.70996
680,1121.90002,1121.16003,1115.57996,1127.35999,4521050000,1121.09998,1142.70996,1142.81995,1136.21997,1148.58997,4175660000,1139.78003
681,1121.09998,1119.43005,1114.63,1126.45996,3369840000,1125.06995,1139.78003,1139.48999,1131.57996,1144.38,3911070000,1134.28003
682,1125.06995,1123.89001,1118.88,1125.43994,3364080000,1124.66003,1134.28003,1131.09998,1122.79004,1136.77002,3847850000,1124.82996
683,1124.66003,1126.39001,1122.43005,1131.46997,4086140000,1125.58997,1124.82996,1131.68994,1131.68994,1148.90002,4123950000,1148.67004
684,1125.58997,1126.56995,1126.56995,1144.85999,3364080000,1142.70996,1148.67004,1148.64001,1142,1149.92004,3587860000,1142.16003
685,1142.70996,1142.81995,1136.21997,1148.58997,4175660000,1139.78003,1142.16003,1142.31006,1132.08997,1150,4025840000,1147.69995
686,1139.78003,1139.48999,1131.57996,1144.38,3911070000,1134.28003,1147.69995,1146.75,1140.26001,1148.63,3990280000,1144.72998
687,1134.28003,1131.09998,1122.79004,1136.77002,3847850000,1124.82996,1144.72998,1145.96997,1136.07996,1157.16003,4284160000,1141.19995
688,1124.82996,1131.68994,1131.68994,1148.90002,4123950000,1148.67004,1141.19995,1143.48999,1139.42004,1150.30005,4298910000,1146.23999
689,1148.67004,1148.64001,1142,1149.92004,3587860000,1142.16003,1146.23999,1144.95996,1131.87,1148.16003,3604110000,1137.03003
690,1142.16003,1142.31006,1132.08997,1150,4025840000,1147.69995,1137.03003,1140.68005,1140.68005,1162.76001,4068840000,1160.75
691,1147.69995,1146.75,1140.26001,1148.63,3990280000,1144.72998,1160.75,1159.81006,1154.84998,1162.32996,4073160000,1159.96997
692,1144.72998,1145.96997,1136.07996,1157.16003,4284160000,1141.19995,1159.96997,1161.56995,1151.41003,1163.87,3910550000,1158.06006
693,1141.19995,1143.48999,1139.42004,1150.30005,4298910000,1146.23999,1158.06006,1158.35999,1155.57996,1167.72998,3871420000,1165.15002
694,1146.23999,1144.95996,1131.87,1148.16003,3604110000,1137.03003,1165.15002,1165.31995,1162.02002,1168.68005,2505900000,1165.31995
695,1137.03003,1140.68005,1140.68005,1162.76001,4068840000,1160.75,1165.31995,1164.28003,1155.70996,1172.57996,4076170000,1169.77002
696,1160.75,1159.81006,1154.84998,1162.32996,4073160000,1159.96997,1169.77002,1171.31995,1171.31995,1184.38,4969410000,1178.09998
697,1159.96997,1161.56995,1151.41003,1163.87,3910550000,1158.06006,1178.09998,1177.81995,1166.70996,1178.89001,4969410000,1173.81006
698,1158.06006,1158.35999,1155.57996,1167.72998,3871420000,1165.15002,1173.81006,1177.46997,1167.12,1181.19995,5724910000,1176.18994
699,1165.15002,1165.31995,1162.02002,1168.68005,2505900000,1165.31995,1176.18994,1176.82996,1174.55005,1185.53003,4450050000,1184.70996
700,1165.31995,1164.28003,1155.70996,1172.57996,4076170000,1169.77002,1184.70996,1178.64001,1159.70996,1178.64001,5600120000,1165.90002
701,1169.77002,1171.31995,1171.31995,1184.38,4969410000,1178.09998,1165.90002,1166.73999,1166.73999,1182.93994,5027880000,1178.17004
702,1178.09998,1177.81995,1166.70996,1178.89001,4969410000,1173.81006,1178.17004,1179.81995,1171.17004,1189.43005,4625470000,1180.26001
703,1173.81006,1177.46997,1167.12,1181.19995,5724910000,1176.18994,1180.26001,1180.52002,1178.98999,1183.93005,3177890000,1183.07996
704,1176.18994,1176.82996,1174.55005,1185.53003,4450050000,1184.70996,1183.07996,1184.73999,1184.73999,1196.14001,4221380000,1185.62
705,1184.70996,1178.64001,1159.70996,1178.64001,5600120000,1165.90002,1185.62,1184.88,1177.71997,1187.10999,4203680000,1185.64001
706,1165.90002,1166.73999,1166.73999,1182.93994,5027880000,1178.17004,1185.64001,1183.83997,1171.69995,1183.83997,4335670000,1182.44995
707,1178.17004,1179.81995,1171.17004,1189.43005,4625470000,1180.26001,1182.44995,1184.46997,1177.09998,1189.53003,4283460000,1183.78003
708,1180.26001,1180.52002,1178.98999,1183.93005,3177890000,1183.07996,1183.78003,1183.87,1179.69995,1185.45996,3537880000,1183.26001
709,1183.07996,1184.73999,1184.73999,1196.14001,4221380000,1185.62,1183.26001,1185.70996,1177.65002,1195.81006,4129180000,1184.38
710,1185.62,1184.88,1177.71997,1187.10999,4203680000,1185.64001,1184.38,1187.85999,1187.85999,1195.88,3866200000,1193.56995
711,1185.64001,1183.83997,1171.69995,1183.83997,4335670000,1182.44995,1193.56995,1193.79004,1183.56006,1198.30005,4665480000,1197.95996
712,1182.44995,1184.46997,1177.09998,1189.53003,4283460000,1183.78003,1197.95996,1198.33997,1198.33997,1221.25,5695470000,1221.06006
713,1183.78003,1183.87,1179.69995,1185.45996,3537880000,1183.26001,1221.06006,1221.19995,1220.29004,1227.07996,5637460000,1225.84998
